Time, Voltage
0.3195,1.9393
0.3211,1.9393
0.3227,1.9343
0.3243,1.9393
0.3259,1.9393
0.3275,1.9343
0.3291,1.9393
0.3307,1.9393
0.3322,1.9393
0.3338,1.9393
0.3354,1.9343
0.3370,1.9343
0.3386,1.9393
0.3402,1.9343
0.3418,1.9393
0.3434,1.9393
0.3450,1.9393
0.3465,1.9393
0.3481,1.9393
0.3497,1.9343
0.3513,1.9393
0.3529,1.9393
0.3545,1.9393
0.3561,1.9393
0.3577,1.9393
0.3593,1.9393
0.3609,1.9393
0.3626,1.9393
0.3642,1.9343
0.3658,1.9343
0.3674,1.9393
0.3690,1.9343
0.3706,1.9393
0.3722,1.9393
0.3738,1.9393
0.3754,1.9393
0.3770,1.9393
0.3786,1.9292
0.3802,1.9393
0.3818,1.9393
0.3834,1.9393
0.3850,1.9393
0.3866,1.9393
0.3882,1.9393
0.3900,1.9343
0.3916,1.9343
0.3933,1.9393
0.3949,1.9393
0.3965,1.9393
0.3980,1.9393
0.3996,1.9393
0.4012,1.9393
0.4028,1.9343
0.4044,1.9343
0.4060,1.9343
0.4076,1.9393
0.4092,1.9343
0.4108,1.9393
0.4124,1.9393
0.4139,1.9393
0.4155,1.9292
0.4171,1.9393
0.4187,1.9393
0.4204,1.9343
0.4220,1.9393
0.4235,1.9393
0.4251,1.9343
0.4267,1.9393
0.4283,1.9343
0.4299,1.9343
0.4315,1.9393
0.4331,1.9343
0.4347,1.9393
0.4364,1.9393
0.4380,1.9393
0.4397,1.9393
0.4413,1.9393
0.4429,1.9343
0.4445,1.9393
0.4462,1.9343
0.4478,1.9393
0.4495,1.9343
0.4513,1.9393
0.4529,1.9393
0.4545,1.9393
0.4561,1.9393
0.4669,1.9393
0.4685,1.9393
0.4701,1.9393
0.4717,1.9343
0.4733,1.9343
0.4749,1.9393
0.4765,1.9393
0.4781,1.9393
0.4797,1.9393
0.4812,1.9343
0.4828,1.9393
0.4844,1.9393
0.4860,1.9343
0.4876,1.9393
0.4892,1.9343
0.4908,1.9393
0.4924,1.9393
0.4939,1.9343
0.4955,1.9343
0.4971,1.9292
0.4987,1.9393
0.5003,1.9393
0.5019,1.9393
0.5035,1.9393
0.5051,1.9393
0.5067,1.9393
0.5082,1.9393
0.5098,1.9393
0.5114,1.9292
0.5130,1.9393
0.5146,1.9343
0.5163,1.9343
0.5179,1.9393
0.5195,1.9393
0.5211,1.9343
0.5228,1.9393
0.5244,1.9393
0.5260,1.9393
0.5277,1.9393
0.5293,1.9343
0.5309,1.9393
0.5325,1.9393
0.5341,1.9393
0.5357,1.9343
0.5373,1.9393
0.5389,1.9343
0.5405,1.9393
0.5420,1.9393
0.5436,1.9343
0.5452,1.9343
0.5468,1.9393
0.5484,1.9343
0.5500,1.9343
0.5516,1.9393
0.5532,1.9343
0.5547,1.9292
0.5563,1.9393
0.5579,1.9393
0.5595,1.9393
0.5611,1.9393
0.5627,1.9393
0.5643,1.9393
0.5659,1.9393
0.5674,1.9393
0.5690,1.9393
0.5706,1.9393
0.5722,1.9393
0.5738,1.9343
0.5754,1.9393
0.5770,1.9393
0.5786,1.9393
0.5802,1.9393
0.5817,1.9343
0.5834,1.9393
0.5850,1.9393
0.5866,1.9343
0.5882,1.9393
0.5899,1.9343
0.5915,1.9343
0.5931,1.9393
0.5947,1.9393
0.5963,1.9393
0.5980,1.9393
0.5996,1.9343
0.6012,1.9393
0.6028,1.9444
0.6044,1.9393
0.6060,1.9393
0.6076,1.9393
0.6092,1.9393
0.6109,1.9393
0.6125,1.9393
0.6141,1.9393
0.6157,1.9343
0.6173,1.9343
0.6189,1.9393
0.6205,1.9393
0.6221,1.9343
0.6238,1.9292
0.6254,1.9393
0.6270,1.9444
0.6286,1.9393
0.6302,1.9292
0.6318,1.9393
0.6335,1.9393
0.6351,1.9393
0.6367,1.9393
0.6383,1.9343
0.6400,1.9393
0.6416,1.9393
0.6432,1.9343
0.6448,1.9393
0.6464,1.9343
0.6480,1.9393
0.6497,1.9444
0.6513,1.9393
0.6529,1.9343
0.6545,1.9343
0.6562,1.9393
0.6578,1.9292
0.6594,1.9393
0.6610,1.9393
0.6626,1.9343
0.6643,1.9393
0.6659,1.9343
0.6675,1.9393
0.6691,1.9393
0.6707,1.9343
0.6723,1.9393
0.6740,1.9393
0.6756,1.9393
0.6772,1.9393
0.6788,1.9343
0.6804,1.9393
0.6820,1.9393
0.6838,1.9393
0.6854,1.9393
0.6870,1.9343
0.6886,1.9292
0.6902,1.9393
0.6919,1.9393
0.6935,1.9393
0.6951,1.9393
0.6967,1.9393
0.6983,1.9393
0.6999,1.9393
0.7015,1.9393
0.7032,1.9343
0.7048,1.9393
0.7064,1.9393
0.7080,1.9393
0.7096,1.9393
0.7112,1.9292
0.7128,1.9393
0.7145,1.9393
0.7161,1.9343
0.7177,1.9393
0.7193,1.9343
0.7209,1.9393
0.7225,1.9393
0.7241,1.9343
0.7257,1.9343
0.7273,1.9343
0.7290,1.9393
0.7306,1.9393
0.7322,1.9292
0.7338,1.9393
0.7354,1.9343
0.7370,1.9393
0.7386,1.9393
0.7402,1.9343
0.7418,1.9393
0.7434,1.9393
0.7450,1.9393
0.7466,1.9393
0.7482,1.9343
0.7499,1.9393
0.7515,1.9393
0.7531,1.9292
0.7547,1.9393
0.7563,1.9343
0.7579,1.9393
0.7595,1.9343
0.7611,1.9343
0.7628,1.9393
0.7644,1.9393
0.7660,1.9393
0.7676,1.9393
0.7692,1.9343
0.7708,1.9343
0.7724,1.9393
0.7740,1.9343
0.7757,1.9343
0.7773,1.9393
0.7789,1.9343
0.7805,1.9343
0.7821,1.9343
0.7838,1.9393
0.7854,1.9393
0.7870,1.9393
0.7887,1.9393
0.7903,1.9343
0.7919,1.9292
0.7935,1.9343
0.7951,1.9393
0.7968,1.9393
0.7984,1.9393
0.8000,1.9393
0.8016,1.9292
0.8032,1.9393
0.8049,1.9393
0.8065,1.9393
0.8081,1.9393
0.8097,1.9292
0.8113,1.9393
0.8129,1.9393
0.8146,1.9393
0.8162,1.9393
0.8178,1.9343
0.8194,1.9343
0.8210,1.9393
0.8227,1.9343
0.8243,1.9393
0.8259,1.9343
0.8275,1.9393
0.8291,1.9393
0.8308,1.9393
0.8324,1.9343
0.8340,1.9393
0.8356,1.9393
0.8372,1.9343
0.8389,1.9393
0.8405,1.9393
0.8421,1.9343
0.8437,1.9393
0.8453,1.9393
0.8470,1.9343
0.8486,1.9393
0.8502,1.9393
0.8518,1.9393
0.8534,1.9343
0.8551,1.9393
0.8567,1.9343
0.8583,1.9393
0.8599,1.9343
0.8616,1.9393
0.8632,1.9343
0.8648,1.9393
0.8664,1.9343
0.8680,1.9343
0.8696,1.9393
0.8713,1.9393
0.8729,1.9393
0.8784,1.9343
0.8800,1.9292
0.8816,1.9393
0.8833,1.9393
0.8850,1.9393
0.8866,1.9393
0.8882,1.9393
0.8898,1.9343
0.8914,1.9393
0.8931,1.9393
0.8947,1.9393
0.8963,1.9393
0.8979,1.9393
0.8995,1.9393
0.9011,1.9393
0.9027,1.9393
0.9043,1.9393
0.9060,1.9343
0.9076,1.9343
0.9092,1.9343
0.9108,1.9343
0.9124,1.9292
0.9140,1.9393
0.9156,1.9393
0.9173,1.9393
0.9189,1.9292
0.9206,1.9343
0.9223,1.9343
0.9240,1.9393
0.9256,1.9393
0.9273,1.9343
0.9289,1.9393
0.9305,1.9393
0.9322,1.9393
0.9339,1.9393
0.9356,1.9343
0.9373,1.9393
0.9389,1.9343
0.9406,1.9393
0.9422,1.9393
0.9438,1.9393
0.9454,1.9393
0.9471,1.9343
0.9487,1.9343
0.9503,1.9393
0.9519,1.9393
0.9535,1.9343
0.9551,1.9343
0.9568,1.9343
0.9584,1.9393
0.9600,1.9343
0.9616,1.9393
0.9632,1.9393
0.9648,1.9393
0.9664,1.9393
0.9680,1.9393
0.9696,1.9343
0.9712,1.9393
0.9728,1.9343
0.9744,1.9393
0.9761,1.9393
0.9777,1.9393
0.9793,1.9343
0.9809,1.9343
0.9825,1.9393
0.9842,1.9393
0.9858,1.9393
0.9874,1.9393
0.9891,1.9343
0.9908,1.9393
0.9925,1.9393
0.9942,1.9393
0.9958,1.9393
0.9974,1.9393
0.9990,1.9393
1.0006,1.9343
1.0023,1.9393
1.0039,1.9393
1.0055,1.9393
1.0072,1.9393
1.0088,1.9393
1.0104,1.9393
1.0120,1.9343
1.0136,1.9343
1.0152,1.9343
1.0169,1.9393
1.0185,1.9393
1.0201,1.9393
1.0218,1.9393
1.0234,1.9343
1.0250,1.9343
1.0266,1.9393
1.0282,1.9393
1.0298,1.9343
1.0315,1.9292
1.0331,1.9343
1.0347,1.9393
1.0363,1.9343
1.0380,1.9393
1.0396,1.9393
1.0412,1.9393
1.0428,1.9393
1.0444,1.9343
1.0460,1.9393
1.0476,1.9292
1.0493,1.9393
1.0509,1.9393
1.0525,1.9393
1.0541,1.9393
1.0557,1.9393
1.0574,1.9393
1.0590,1.9393
1.0606,1.9393
1.0622,1.9393
1.0639,1.9393
1.0655,1.9393
1.0671,1.9343
1.0687,1.9343
1.0704,1.9343
1.0720,1.9343
1.0737,1.9393
1.0753,1.9343
1.0769,1.9393
1.0785,1.9343
1.0802,1.9393
1.0818,1.9343
1.0834,1.9343
1.0851,1.9393
1.0867,1.9292
1.0884,1.9343
1.0900,1.9393
1.0916,1.9393
1.0932,1.9343
1.0949,1.9393
1.0965,1.9343
1.0981,1.9393
1.0997,1.9393
1.1014,1.9393
1.1030,1.9393
1.1046,1.9393
1.1063,1.9393
1.1079,1.9393
1.1095,1.9343
1.1111,1.9393
1.1128,1.9393
1.1144,1.9343
1.1160,1.9393
1.1177,1.9343
1.1193,1.9343
1.1209,1.9393
1.1226,1.9343
1.1242,1.9393
1.1258,1.9393
1.1274,1.9393
1.1291,1.9393
1.1307,1.9393
1.1323,1.9393
1.1339,1.9393
1.1355,1.9393
1.1372,1.9343
1.1388,1.9393
1.1404,1.9343
1.1420,1.9343
1.1437,1.9393
1.1453,1.9393
1.1469,1.9393
1.1485,1.9343
1.1502,1.9393
1.1518,1.9393
1.1534,1.9393
1.1550,1.9343
1.1567,1.9393
1.1583,1.9393
1.1600,1.9393
1.1616,1.9343
1.1632,1.9393
1.1648,1.9393
1.1665,1.9343
1.1681,1.9393
1.1697,1.9393
1.1713,1.9393
1.1730,1.9343
1.1746,1.9393
1.1762,1.9393
1.1778,1.9343
1.1795,1.9393
1.1811,1.9393
1.1827,1.9393
1.1843,1.9393
1.1861,1.9343
1.1877,1.9393
1.1894,1.9393
1.1910,1.9393
1.1927,1.9393
1.1943,1.9393
1.1959,1.9393
1.1976,1.9393
1.1992,1.9343
1.2008,1.9393
1.2025,1.9343
1.2041,1.9343
1.2058,1.9393
1.2074,1.9343
1.2090,1.9393
1.2107,1.9343
1.2123,1.9393
1.2139,1.9343
1.2156,1.9393
1.2172,1.9343
1.2189,1.9292
1.2205,1.9393
1.2222,1.9343
1.2238,1.9343
1.2254,1.9393
1.2271,1.9393
1.2287,1.9343
1.2303,1.9343
1.2321,1.9393
1.2338,1.9393
1.2354,1.9343
1.2370,1.9393
1.2387,1.9393
1.2403,1.9393
1.2419,1.9393
1.2436,1.9343
1.2452,1.9343
1.2469,1.9393
1.2485,1.9343
1.2502,1.9343
1.2518,1.9343
1.2534,1.9393
1.2551,1.9393
1.2567,1.9393
1.2584,1.9343
1.2600,1.9393
1.2616,1.9393
1.2633,1.9393
1.2649,1.9393
1.2665,1.9393
1.2682,1.9393
1.2698,1.9393
1.2715,1.9343
1.2731,1.9343
1.2747,1.9343
1.2764,1.9393
1.2780,1.9444
1.2796,1.9393
1.2813,1.9393
1.2829,1.9343
1.2845,1.9393
1.2862,1.9393
1.2879,1.9393
1.2895,1.9393
1.2911,1.9343
1.2928,1.9393
1.2944,1.9393
1.2960,1.9393
1.2977,1.9393
1.2993,1.9393
1.3009,1.9343
1.3026,1.9393
1.3042,1.9343
1.3059,1.9343
1.3075,1.9343
1.3091,1.9393
1.3108,1.9393
1.3124,1.9393
1.3140,1.9393
1.3157,1.9393
1.3173,1.9393
1.3190,1.9343
1.3206,1.9393
1.3222,1.9343
1.3239,1.9393
1.3255,1.9393
1.3271,1.9393
1.3288,1.9343
1.3304,1.9343
1.3320,1.9343
1.3337,1.9393
1.3353,1.9393
1.3369,1.9393
1.3386,1.9393
1.3402,1.9393
1.3419,1.9292
1.3435,1.9292
1.3451,1.9393
1.3468,1.9343
1.3484,1.9393
1.3500,1.9393
1.3517,1.9343
1.3533,1.9343
1.3550,1.9393
1.3566,1.9292
1.3582,1.9343
1.3599,1.9292
1.3615,1.9393
1.3632,1.9393
1.3648,1.9393
1.3664,1.9343
1.3681,1.9393
1.3697,1.9343
1.3713,1.9393
1.3730,1.9343
1.3746,1.9393
1.3763,1.9343
1.3779,1.9343
1.3795,1.9393
1.3812,1.9343
1.3828,1.9393
1.3844,1.9393
1.3861,1.9393
1.3877,1.9393
1.3894,1.9393
1.3910,1.9393
1.3927,1.9393
1.3943,1.9343
1.3959,1.9343
1.3976,1.9343
1.3992,1.9343
1.4008,1.9393
1.4025,1.9393
1.4041,1.9393
1.4058,1.9393
1.4074,1.9393
1.4090,1.9343
1.4107,1.9343
1.4123,1.9343
1.4139,1.9343
1.4156,1.9343
1.4173,1.9393
1.4191,1.9393
1.4209,1.9393
1.4226,1.9393
1.4243,1.9393
1.4260,1.9393
1.4277,1.9393
1.4293,1.9393
1.4310,1.9343
1.4326,1.9343
1.4343,1.9343
1.4360,1.9393
1.4377,1.9393
1.4394,1.9393
1.4411,1.9393
1.4429,1.9393
1.4448,1.9343
1.4465,1.9393
1.4481,1.9393
1.4497,1.9393
1.4514,1.9343
1.4530,1.9343
1.4547,1.9343
1.4563,1.9393
1.4579,1.9393
1.4596,1.9393
1.4612,1.9393
1.4628,1.9393
1.4645,1.9343
1.4661,1.9343
1.4677,1.9393
1.4694,1.9393
1.4710,1.9343
1.4727,1.9343
1.4743,1.9393
1.4759,1.9393
1.4776,1.9393
1.4792,1.9393
1.4808,1.9393
1.4825,1.9393
1.4841,1.9393
1.4857,1.9393
1.4874,1.9393
1.4891,1.9393
1.4907,1.9393
1.4924,1.9393
1.4940,1.9343
1.4956,1.9393
1.4973,1.9393
1.4989,1.9343
1.5005,1.9343
1.5021,1.9343
1.5037,1.9343
1.5054,1.9393
1.5070,1.9343
1.5086,1.9393
1.5102,1.9343
1.5118,1.9393
1.5135,1.9343
1.5151,1.9343
1.5167,1.9343
1.5184,1.9343
1.5200,1.9393
1.5216,1.9343
1.5232,1.9393
1.5249,1.9343
1.5265,1.9393
1.5281,1.9393
1.5297,1.9343
1.5314,1.9393
1.5330,1.9343
1.5346,1.9343
1.5362,1.9393
1.5378,1.9343
1.5395,1.9343
1.5411,1.9292
1.5427,1.9393
1.5443,1.9393
1.5459,1.9343
1.5476,1.9393
1.5492,1.9393
1.5508,1.9343
1.5524,1.9393
1.5540,1.9343
1.5557,1.9393
1.5573,1.9393
1.5589,1.9393
1.5605,1.9393
1.5621,1.9393
1.5638,1.9343
1.5654,1.9343
1.5670,1.9393
1.5686,1.9393
1.5702,1.9343
1.5719,1.9343
1.5735,1.9343
1.5751,1.9393
1.5767,1.9393
1.5784,1.9343
1.5800,1.9393
1.5816,1.9393
1.5833,1.9393
1.5849,1.9393
1.5865,1.9343
1.5881,1.9343
1.5898,1.9343
1.5915,1.9343
1.5932,1.9393
1.5949,1.9393
1.5966,1.9343
1.5984,1.9393
1.6002,1.9393
1.6019,1.9393
1.6036,1.9393
1.6053,1.9393
1.6070,1.9393
1.6086,1.9343
1.6103,1.9343
1.6120,1.9393
1.6136,1.9343
1.6152,1.9393
1.6169,1.9343
1.6185,1.9343
1.6202,1.9343
1.6218,1.9343
1.6235,1.9393
1.6251,1.9343
1.6268,1.9393
1.6284,1.9292
1.6300,1.9343
1.6317,1.9393
1.6333,1.9292
1.6350,1.9292
1.6366,1.9393
1.6382,1.9343
1.6399,1.9393
1.6415,1.9393
1.6431,1.9393
1.6448,1.9343
1.6464,1.9343
1.6481,1.9393
1.6497,1.9393
1.6513,1.9393
1.6530,1.9343
1.6546,1.9343
1.6562,1.9343
1.6579,1.9393
1.6595,1.9343
1.6612,1.9343
1.6628,1.9343
1.6644,1.9393
1.6661,1.9343
1.6677,1.9393
1.6694,1.9393
1.6710,1.9393
1.6726,1.9343
1.6743,1.9292
1.6759,1.9343
1.6775,1.9343
1.6792,1.9393
1.6808,1.9343
1.6825,1.9343
1.6841,1.9393
1.6857,1.9393
1.6874,1.9393
1.6891,1.9292
1.6908,1.9393
1.6924,1.9343
1.6940,1.9393
1.6956,1.9393
1.6973,1.9343
1.6989,1.9343
1.7006,1.9393
1.7022,1.9343
1.7038,1.9292
1.7054,1.9393
1.7071,1.9393
1.7087,1.9343
1.7103,1.9393
1.7119,1.9343
1.7136,1.9343
1.7154,1.9343
1.7170,1.9343
1.7186,1.9393
1.7202,1.9343
1.7219,1.9393
1.7235,1.9292
1.7251,1.9393
1.7267,1.9292
1.7284,1.9393
1.7300,1.9393
1.7316,1.9393
1.7332,1.9343
1.7348,1.9393
1.7365,1.9343
1.7381,1.9393
1.7397,1.9343
1.7413,1.9343
1.7429,1.9343
1.7446,1.9393
1.7462,1.9393
1.7478,1.9393
1.7494,1.9343
1.7511,1.9343
1.7527,1.9343
1.7543,1.9343
1.7559,1.9343
1.7576,1.9393
1.7592,1.9343
1.7608,1.9393
1.7624,1.9393
1.7641,1.9343
1.7657,1.9343
1.7673,1.9393
1.7689,1.9343
1.7706,1.9343
1.7722,1.9343
1.7738,1.9393
1.7755,1.9393
1.7771,1.9393
1.7787,1.9343
1.7803,1.9292
1.7820,1.9343
1.7836,1.9393
1.7852,1.9393
1.7868,1.9343
1.7885,1.9343
1.7902,1.9393
1.7919,1.9343
1.7935,1.9393
1.7951,1.9393
1.7968,1.9393
1.7984,1.9393
1.8001,1.9393
1.8017,1.9343
1.8033,1.9343
1.8050,1.9393
1.8066,1.9393
1.8082,1.9393
1.8099,1.9393
1.8115,1.9393
1.8132,1.9343
1.8149,1.9343
1.8167,1.9343
1.8184,1.9343
1.8201,1.9343
1.8218,1.9292
1.8234,1.9343
1.8250,1.9343
1.8267,1.9343
1.8283,1.9343
1.8300,1.9393
1.8316,1.9393
1.8333,1.9393
1.8349,1.9393
1.8366,1.9343
1.8382,1.9393
1.8398,1.9393
1.8415,1.9343
1.8431,1.9343
1.8447,1.9393
1.8464,1.9393
1.8480,1.9343
1.8497,1.9393
1.8513,1.9343
1.8529,1.9292
1.8546,1.9393
1.8562,1.9393
1.8578,1.9343
1.8595,1.9343
1.8611,1.9343
1.8627,1.9343
1.8644,1.9343
1.8660,1.9393
1.8677,1.9343
1.8693,1.9393
1.8709,1.9393
1.8726,1.9393
1.8742,1.9292
1.8758,1.9343
1.8775,1.9343
1.8791,1.9444
1.8808,1.9393
1.8824,1.9393
1.8840,1.9393
1.8857,1.9343
1.8873,1.9393
1.8889,1.9343
1.8906,1.9292
1.8923,1.9393
1.8939,1.9393
1.8956,1.9393
1.8972,1.9393
1.8988,1.9393
1.9005,1.9393
1.9021,1.9343
1.9038,1.9393
1.9054,1.9393
1.9070,1.9393
1.9087,1.9393
1.9103,1.9343
1.9119,1.9393
1.9136,1.9393
1.9152,1.9343
1.9169,1.9343
1.9185,1.9393
1.9202,1.9393
1.9219,1.9343
1.9236,1.9343
1.9253,1.9393
1.9270,1.9393
1.9287,1.9393
1.9303,1.9393
1.9319,1.9393
1.9336,1.9393
1.9353,1.9343
1.9370,1.9393
1.9387,1.9343
1.9404,1.9393
1.9422,1.9393
1.9439,1.9343
1.9455,1.9393
1.9471,1.9393
1.9488,1.9343
1.9504,1.9393
1.9520,1.9393
1.9537,1.9393
1.9553,1.9393
1.9571,1.9393
1.9587,1.9343
1.9604,1.9343
1.9620,1.9444
1.9636,1.9393
1.9653,1.9393
1.9669,1.9393
1.9685,1.9393
1.9702,1.9393
1.9719,1.9393
1.9735,1.9343
1.9752,1.9343
1.9768,1.9393
1.9784,1.9393
1.9800,1.9393
1.9817,1.9393
1.9833,1.9343
1.9849,1.9343
1.9866,1.9343
1.9882,1.9393
1.9900,1.9393
1.9916,1.9343
1.9932,1.9393
1.9949,1.9292
1.9965,1.9343
1.9981,1.9393
1.9997,1.9393
2.0013,1.9343
2.0030,1.9343
2.0046,1.9393
2.0062,1.9393
2.0079,1.9343
2.0095,1.9343
2.0111,1.9343
2.0128,1.9393
2.0144,1.9343
2.0160,1.9393
2.0176,1.9343
2.0193,1.9393
2.0209,1.9393
2.0225,1.9393
2.0241,1.9343
2.0258,1.9393
2.0274,1.9343
2.0290,1.9393
2.0306,1.9393
2.0323,1.9393
2.0339,1.9343
2.0355,1.9343
2.0372,1.9393
2.0388,1.9393
2.0404,1.9393
2.0420,1.9393
2.0437,1.9393
2.0453,1.9343
2.0469,1.9393
2.0485,1.9393
2.0502,1.9343
2.0518,1.9343
2.0534,1.9343
2.0550,1.9343
2.0566,1.9393
2.0583,1.9343
2.0599,1.9393
2.0616,1.9444
2.0632,1.9292
2.0648,1.9292
2.0664,1.9393
2.0681,1.9343
2.0697,1.9393
2.0713,1.9393
2.0730,1.9343
2.0746,1.9343
2.0762,1.9343
2.0778,1.9343
2.0795,1.9393
2.0811,1.9393
2.0827,1.9343
2.0844,1.9343
2.0860,1.9393
2.0876,1.9444
2.0892,1.9343
2.0910,1.9393
2.0926,1.9393
2.0942,1.9343
2.0959,1.9343
2.0975,1.9343
2.0991,1.9343
2.1008,1.9393
2.1024,1.9393
2.1041,1.9343
2.1057,1.9393
2.1074,1.9393
2.1090,1.9343
2.1106,1.9343
2.1123,1.9393
2.1139,1.9393
2.1156,1.9393
2.1172,1.9393
2.1188,1.9292
2.1205,1.9393
2.1221,1.9393
2.1237,1.9393
2.1254,1.9343
2.1270,1.9393
2.1287,1.9393
2.1303,1.9393
2.1319,1.9343
2.1336,1.9393
2.1352,1.9343
2.1369,1.9343
2.1385,1.9393
2.1401,1.9343
2.1418,1.9393
2.1434,1.9393
2.1450,1.9393
2.1467,1.9343
2.1483,1.9393
2.1500,1.9343
2.1516,1.9393
2.1532,1.9393
2.1549,1.9393
2.1565,1.9343
2.1581,1.9393
2.1598,1.9393
2.1614,1.9343
2.1630,1.9393
2.1647,1.9343
2.1663,1.9393
2.1679,1.9292
2.1696,1.9393
2.1712,1.9393
2.1729,1.9393
2.1745,1.9343
2.1761,1.9343
2.1778,1.9343
2.1794,1.9393
2.1810,1.9343
2.1827,1.9343
2.1843,1.9393
2.1859,1.9343
2.1876,1.9343
2.1898,1.9393
2.1916,1.9343
2.1933,1.9393
2.1950,1.9393
2.1967,1.9393
2.1984,1.9393
2.2000,1.9393
2.2016,1.9343
2.2033,1.9393
2.2049,1.9393
2.2066,1.9393
2.2082,1.9343
2.2099,1.9393
2.2115,1.9393
2.2131,1.9292
2.2148,1.9393
2.2164,1.9393
2.2180,1.9343
2.2197,1.9393
2.2213,1.9343
2.2230,1.9393
2.2246,1.9343
2.2262,1.9343
2.2279,1.9343
2.2295,1.9343
2.2312,1.9393
2.2328,1.9393
2.2344,1.9343
2.2361,1.9393
2.2377,1.9393
2.2393,1.9393
2.2410,1.9343
2.2426,1.9292
2.2443,1.9393
2.2459,1.9393
2.2475,1.9343
2.2492,1.9393
2.2508,1.9343
2.2524,1.9343
2.2541,1.9343
2.2557,1.9343
2.2574,1.9393
2.2590,1.9343
2.2606,1.9393
2.2623,1.9343
2.2640,1.9343
2.2657,1.9343
2.2673,1.9343
2.2690,1.9393
2.2707,1.9343
2.2723,1.9292
2.2740,1.9393
2.2757,1.9343
2.2774,1.9393
2.2790,1.9393
2.2807,1.9393
2.2823,1.9393
2.2839,1.9393
